date,ticker,open,high,low,close,volume
2023-10-03,TSLA,160.02,161.36,159.75,161.32,4151932
2023-10-04,TSLA,162.72,163.47,161.24,163.06,4087205
2023-10-05,TSLA,163.64,164.69,161.8,162.1,2704487
2023-10-06,TSLA,160.49,161.15,158.8,160.47,1532184
2023-10-09,TSLA,160.7,162.53,158.92,160.27,3357101
2023-10-10,TSLA,163.07,164.54,162.53,162.74,1830184
2023-10-11,TSLA,163.34,165.04,162.44,164.56,1002665
2023-10-12,TSLA,163.87,164.76,163.44,164.57,1510216
2023-10-13,TSLA,165.05,166.89,164.31,166.87,3448796
2023-10-16,TSLA,168.16,168.7,166.43,167.34,4239939
2023-10-17,TSLA,166.06,167.0,164.64,165.51,3582608
2023-10-18,TSLA,163.09,164.21,161.67,162.58,1344857
2023-10-19,TSLA,164.04,165.52,163.41,163.66,4951529
2023-10-20,TSLA,164.14,164.2,163.64,164.11,4457207
2023-10-23,TSLA,164.17,164.78,162.4,164.18,3296509
2023-10-24,TSLA,165.13,165.92,163.57,164.39,2989285
2023-10-25,TSLA,164.77,165.4,164.38,165.12,4843733
2023-10-26,TSLA,166.14,167.68,165.4,167.52,1211014
2023-10-27,TSLA,167.45,167.76,167.12,167.72,2983500
2023-10-30,TSLA,167.45,167.96,165.76,166.7,2700149
2023-10-31,TSLA,165.38,165.47,164.95,165.14,4609377
2023-11-01,TSLA,165.5,166.05,164.19,165.45,2702404
2023-11-02,TSLA,166.61,167.43,165.84,165.96,2344744
2023-11-03,TSLA,165.5,167.1,164.7,166.06,3116481
2023-11-06,TSLA,165.65,167.03,164.28,164.32,1964084
2023-11-07,TSLA,165.28,167.0,165.04,166.2,1013921
2023-11-08,TSLA,166.63,167.2,165.43,166.03,1732009
2023-11-09,TSLA,164.3,165.88,162.79,165.77,2115553
2023-11-10,TSLA,166.75,168.71,166.52,166.83,4125933
2023-11-13,TSLA,167.04,167.56,165.52,166.41,4598550
2023-11-14,TSLA,167.93,169.38,166.79,166.92,1004316
2023-11-15,TSLA,166.07,166.9,164.54,164.55,2524551
2023-11-16,TSLA,163.83,164.17,162.17,162.7,4902909
2023-11-17,TSLA,163.76,165.4,163.03,165.09,1838098
2023-11-20,TSLA,165.0,165.2,163.18,164.87,2522348
2023-11-21,TSLA,165.85,166.15,165.8,166.09,3604495
2023-11-22,TSLA,166.67,168.35,164.79,168.34,3182160
2023-11-23,TSLA,169.31,170.61,168.92,170.25,2235606
2023-11-24,TSLA,170.34,170.95,168.74,170.66,1528740
2023-11-27,TSLA,170.22,171.93,168.86,170.83,4889004
2023-11-28,TSLA,170.95,172.13,169.85,171.11,1561620
2023-11-29,TSLA,171.14,172.26,169.39,171.68,3589093
2023-11-30,TSLA,168.98,170.91,167.83,169.55,4109984
2023-12-01,TSLA,170.22,170.59,168.82,170.12,3192626
2023-12-04,TSLA,169.54,170.65,167.84,170.23,1719355
2023-12-05,TSLA,171.26,173.09,170.78,172.33,2666014
2023-12-06,TSLA,172.58,172.6,172.08,172.36,3299468
2023-12-07,TSLA,172.19,173.39,171.29,173.32,2913311
2023-12-08,TSLA,174.55,175.69,173.58,174.6,3305662
2023-12-11,TSLA,176.5,177.88,175.85,176.89,3199015
2023-12-12,TSLA,176.43,176.68,175.73,176.3,2137201
2023-12-13,TSLA,176.02,177.74,174.08,174.11,3581385
2023-12-14,TSLA,175.23,176.84,173.86,174.07,1168953
2023-12-15,TSLA,173.93,174.35,172.95,173.41,4186747
2023-12-18,TSLA,174.54,175.4,172.86,175.16,4858070
2023-12-19,TSLA,176.32,177.25,176.24,176.42,3056427
2023-12-20,TSLA,174.29,174.95,173.3,174.92,4959635
2023-12-21,TSLA,173.53,174.83,172.68,172.8,2654669
2023-12-22,TSLA,171.68,172.65,169.8,172.14,3889043
2023-12-25,TSLA,172.98,173.1,171.72,172.06,2314588
2023-12-26,TSLA,172.75,173.47,172.13,173.18,1202129
2023-12-27,TSLA,171.8,173.43,171.49,173.37,3934161
2023-12-28,TSLA,173.73,173.79,172.7,172.74,1166500
2023-12-29,TSLA,173.14,173.56,172.0,173.09,1402708
2023-01-02,AMZN,233.11,233.37,233.06,233.34,2966765
2023-01-03,AMZN,233.72,234.76,232.84,233.44,4412482
2023-01-04,AMZN,234.96,236.67,233.59,234.07,2975771
2023-01-05,AMZN,234.18,236.14,232.67,234.79,3783600
2023-01-06,AMZN,235.53,235.94,234.85,235.09,2047015
2023-01-09,AMZN,234.08,235.41,233.17,234.21,2728241
2023-01-10,AMZN,234.58,235.22,233.23,233.94,3672024
2023-01-11,AMZN,235.83,237.02,234.44,235.06,4118474
2023-01-12,AMZN,233.81,234.2,233.67,233.72,3783789
2023-01-13,AMZN,232.67,233.24,230.84,231.72,1632601
2023-01-16,AMZN,232.12,232.35,231.84,232.03,3909140
2023-01-17,AMZN,231.62,232.61,230.69,231.57,3103519
2023-01-18,AMZN,231.76,233.63,230.08,232.19,1236942
2023-01-19,AMZN,230.39,231.3,230.08,231.18,3627835
2023-01-20,AMZN,231.58,232.28,229.6,231.12,1561532
2023-01-23,AMZN,232.51,233.51,231.03,232.99,1298821
2023-01-24,AMZN,234.27,236.06,233.39,233.68,4542568
2023-01-25,AMZN,234.25,236.08,234.23,235.24,4133322
2023-01-26,AMZN,233.88,235.56,232.9,233.33,1108205
2023-01-27,AMZN,230.76,231.21,229.82,230.74,3919078
2023-01-30,AMZN,230.28,230.96,229.9,230.89,3384144
2023-01-31,AMZN,231.63,231.85,231.19,231.37,1801032
2023-02-01,AMZN,230.96,231.25,229.74,230.96,1548807
2023-02-02,AMZN,230.79,231.63,228.82,230.86,1490069
2023-02-03,AMZN,231.17,232.56,230.97,231.55,1413858
2023-02-06,AMZN,231.82,233.72,230.8,232.34,3033606
2023-02-07,AMZN,231.93,232.7,230.6,231.46,1143375
2023-02-08,AMZN,230.82,231.5,229.2,230.95,2653933
2023-02-09,AMZN,230.83,231.34,229.64,230.52,4812594
2023-02-10,AMZN,230.25,231.49,228.7,229.57,3059764
2023-02-13,AMZN,227.97,228.31,227.36,227.92,1377770
2023-02-14,AMZN,226.48,226.97,225.56,226.63,4723554
2023-02-15,AMZN,228.09,228.09,228.05,228.07,2692629
2023-02-16,AMZN,227.68,228.0,227.03,227.95,1219754
2023-02-17,AMZN,229.59,229.97,229.04,229.7,2520738
2023-02-20,AMZN,229.06,230.51,228.55,229.49,2435687
2023-02-21,AMZN,229.25,229.68,228.56,228.99,3009530
2023-02-22,AMZN,228.05,229.35,227.62,229.06,4849020
2023-02-23,AMZN,230.22,230.64,229.85,230.34,4332969
2023-02-24,AMZN,228.6,229.64,227.71,229.15,4314599
2023-02-27,AMZN,229.93,231.74,228.35,231.02,4095659
2023-02-28,AMZN,231.73,233.37,231.27,233.13,4545738
2023-03-01,AMZN,233.96,234.91,232.47,232.84,1670795
2023-03-02,AMZN,233.1,234.02,231.53,232.37,3608214
2023-03-03,AMZN,231.0,232.87,230.02,231.73,2732999
2023-03-06,AMZN,233.0,234.11,231.56,233.66,2168952
2023-03-07,AMZN,232.68,233.84,230.98,231.68,2769506
2023-03-08,AMZN,232.77,234.58,231.95,233.13,3007826
2023-03-09,AMZN,232.95,234.32,232.81,232.98,4682710
2023-03-10,AMZN,232.97,234.59,231.83,233.28,4009304
2023-03-13,AMZN,233.35,233.36,232.96,233.27,4037216
2023-03-14,AMZN,234.17,236.14,233.81,236.02,3066735
2023-03-15,AMZN,236.08,237.31,235.5,236.87,2587596
2023-03-16,AMZN,235.36,236.76,234.11,234.41,4387395
2023-03-17,AMZN,235.2,236.95,233.9,235.75,1757825
2023-03-20,AMZN,234.04,234.59,233.93,234.31,4410944
2023-03-21,AMZN,234.97,235.84,234.89,235.3,3774205
2023-03-22,AMZN,235.91,237.45,234.44,237.17,2147886
2023-03-23,AMZN,234.9,235.23,233.51,234.16,4681364
2023-03-24,AMZN,234.96,235.99,234.09,234.74,2329871
2023-03-27,AMZN,236.39,237.4,235.3,235.99,4699068
2023-03-28,AMZN,236.37,237.48,234.61,234.8,3950457
2023-03-29,AMZN,234.0,235.57,233.15,234.66,1098729
2023-03-30,AMZN,235.07,235.75,234.99,235.37,3758255
2023-03-31,AMZN,234.79,235.81,233.24,234.82,2935774
2023-04-03,AMZN,236.26,238.2,235.76,237.28,4583372
2023-04-04,AMZN,236.64,238.04,234.79,236.22,2630995
2023-04-05,AMZN,236.92,237.61,235.05,235.44,3347279
2023-04-06,AMZN,234.46,236.11,233.68,234.9,4623998
2023-04-07,AMZN,234.83,234.88,234.01,234.31,3835783
2023-04-10,AMZN,233.85,235.64,233.62,234.33,2869917
2023-04-11,AMZN,235.46,235.53,234.79,235.3,3694563
2023-04-12,AMZN,233.58,235.53,231.75,232.22,3191106
2023-04-13,AMZN,232.1,233.93,230.71,232.8,3654864
2023-04-14,AMZN,233.09,234.06,231.29,232.2,1388524
2023-04-17,AMZN,232.33,234.04,230.94,232.18,2176494
2023-04-18,AMZN,233.29,233.4,232.06,232.12,1636563
2023-04-19,AMZN,233.61,234.92,232.48,232.78,2798148
2023-04-20,AMZN,232.32,233.83,231.48,232.66,3950489
2023-04-21,AMZN,231.16,232.41,230.66,232.16,4814146
2023-04-24,AMZN,232.63,233.03,230.96,231.87,2660516
2023-04-25,AMZN,232.17,233.43,231.04,233.16,2884343
2023-04-26,AMZN,233.39,233.97,232.22,233.78,4620649
2023-04-27,AMZN,233.84,233.96,232.86,233.35,1070326
2023-04-28,AMZN,232.39,233.58,230.44,231.01,4488279
2023-05-01,AMZN,230.33,231.7,230.16,231.69,3047701
2023-05-02,AMZN,232.1,233.48,230.95,233.16,2266600
2023-05-03,AMZN,232.11,233.41,231.19,231.25,1573703
2023-05-04,AMZN,230.82,231.05,229.01,230.04,4675997
2023-05-05,AMZN,229.99,231.94,229.9,231.71,4120454
2023-05-08,AMZN,231.86,233.36,231.0,233.24,2329087
2023-05-09,AMZN,234.65,236.1,232.85,234.18,3357320
2023-05-10,AMZN,233.58,234.4,231.86,233.89,4524210
2023-05-11,AMZN,233.23,234.65,232.15,234.56,1429728
2023-05-12,AMZN,235.71,236.85,234.37,236.73,3625146
2023-05-15,AMZN,236.85,238.77,236.07,238.39,3971169
2023-05-16,AMZN,239.72,241.71,238.76,240.72,4896981
2023-05-17,AMZN,242.41,244.21,240.8,241.22,4399293
2023-05-18,AMZN,242.42,244.42,241.63,242.73,2667853
2023-05-19,AMZN,244.5,244.76,243.83,244.46,1189354
2023-05-22,AMZN,242.99,244.29,241.01,242.74,4430805
2023-05-23,AMZN,242.31,244.24,241.34,241.72,2175494
2023-05-24,AMZN,241.38,242.68,240.71,241.81,1976094
2023-05-25,AMZN,240.53,241.76,239.38,240.07,3043774
2023-05-26,AMZN,238.05,238.64,237.49,237.53,1636472
2023-05-29,AMZN,237.0,237.19,236.32,236.61,1352625
2023-05-30,AMZN,238.36,238.52,237.78,238.46,2708459
2023-05-31,AMZN,237.59,238.16,236.71,237.73,2827798
2023-06-01,AMZN,239.04,239.43,237.28,239.28,2788961
2023-06-02,AMZN,237.27,237.68,236.96,237.22,1365550
2023-06-05,AMZN,236.82,237.49,235.54,237.13,1667782
2023-06-06,AMZN,234.99,235.63,234.19,235.58,1401683
2023-06-07,AMZN,235.81,236.67,234.23,234.79,3340423
2023-06-08,AMZN,234.37,234.65,233.82,234.33,3864537
2023-06-09,AMZN,233.52,234.39,232.25,232.37,1617716
2023-06-12,AMZN,233.56,233.99,233.28,233.43,1648444
2023-06-13,AMZN,234.01,234.63,232.07,232.76,4188192
2023-06-14,AMZN,231.64,233.23,231.04,231.93,4863877
2023-06-15,AMZN,232.72,234.34,231.15,233.54,2423351
2023-06-16,AMZN,234.98,236.54,233.42,233.62,4448325
2023-06-19,AMZN,232.33,233.97,231.63,233.71,3532435
2023-06-20,AMZN,234.17,234.57,232.42,233.43,2250013
2023-06-21,AMZN,231.98,233.14,231.02,232.82,3296434
2023-06-22,AMZN,233.35,233.8,232.33,232.63,4270042
2023-06-23,AMZN,232.16,232.77,231.77,232.37,1472814
2023-06-26,AMZN,232.99,233.29,232.57,233.04,1782628
2023-06-27,AMZN,233.99,235.59,233.58,234.36,2697543
2023-06-28,AMZN,233.31,235.09,232.69,233.54,2809578
2023-06-29,AMZN,232.87,234.47,231.05,232.38,1559188
2023-06-30,AMZN,232.63,233.69,232.44,232.99,4775008
2023-07-03,AMZN,232.69,234.04,232.59,232.95,4757064
2023-07-04,AMZN,232.96,234.17,231.38,232.39,4431328
2023-07-05,AMZN,234.24,235.91,233.1,235.23,3868854
2023-07-06,AMZN,234.26,235.89,233.03,234.63,1941466
2023-07-07,AMZN,235.29,235.67,235.28,235.43,1275424
2023-07-10,AMZN,234.56,235.49,233.17,233.35,4558917
2023-07-11,AMZN,233.41,233.88,231.48,233.08,4897622
2023-07-12,AMZN,230.55,231.77,230.39,231.54,1683784
2023-07-13,AMZN,231.46,232.66,230.99,231.65,2329956
2023-07-14,AMZN,230.42,231.57,229.45,229.85,1076408
2023-07-17,AMZN,230.05,230.84,229.3,229.39,4545445
2023-07-18,AMZN,228.85,229.33,228.06,228.3,1355909
2023-07-19,AMZN,226.92,228.62,226.37,227.42,4391993
2023-07-20,AMZN,227.05,227.19,226.54,227.07,4343256
2023-07-21,AMZN,225.78,227.52,224.1,226.57,3672260
2023-07-24,AMZN,225.69,226.14,223.95,225.13,2116409
2023-07-25,AMZN,225.12,226.06,223.2,224.62,4684575
2023-07-26,AMZN,225.24,225.52,224.4,224.43,2399337
2023-07-27,AMZN,225.2,227.11,225.18,227.03,1844983
2023-07-28,AMZN,225.92,227.31,224.98,226.94,4232960
2023-07-31,AMZN,226.65,228.32,226.22,226.99,3746999
2023-08-01,AMZN,226.92,227.55,226.37,227.22,2336774
2023-08-02,AMZN,227.41,227.72,227.38,227.39,2867090
2023-08-03,AMZN,226.21,227.61,224.77,227.12,4525077
2023-08-04,AMZN,228.61,229.2,226.97,228.5,3380319
2023-08-07,AMZN,226.91,227.69,225.22,226.66,4845184
2023-08-08,AMZN,225.45,227.29,224.04,224.78,4404234
2023-08-09,AMZN,220.88,220.91,220.66,220.72,2137537
2023-08-10,AMZN,220.79,221.57,220.7,221.12,1441977
2023-08-11,AMZN,220.71,222.64,220.0,220.1,1143490
2023-08-14,AMZN,219.58,221.39,218.68,219.61,4343794
2023-08-15,AMZN,220.86,221.76,218.92,219.36,1994856
2023-08-16,AMZN,218.66,219.42,218.54,219.07,3212890
2023-08-17,AMZN,218.78,220.52,218.75,219.63,4627559
2023-08-18,AMZN,219.03,219.27,218.36,218.38,3089334
2023-08-21,AMZN,219.64,221.29,218.53,220.04,3392938
2023-08-22,AMZN,220.01,221.24,218.5,218.72,1708333
2023-08-23,AMZN,218.77,220.22,218.31,219.66,1488931
2023-08-24,AMZN,220.53,221.21,220.51,220.8,2110922
2023-08-25,AMZN,222.45,223.13,221.26,222.27,1471562
2023-08-28,AMZN,221.71,223.59,221.11,221.79,4814642
2023-08-29,AMZN,220.45,221.6,219.36,220.15,2797680
2023-08-30,AMZN,218.91,220.6,218.13,220.48,4819466
2023-08-31,AMZN,221.79,222.15,221.32,222.0,4115957
2023-09-01,AMZN,224.13,224.5,222.46,222.61,2062492
2023-09-04,AMZN,222.86,224.22,222.7,223.61,2688748
2023-09-05,AMZN,225.13,225.67,223.29,223.35,1658599
2023-09-06,AMZN,225.93,227.1,224.91,225.2,4327773
2023-09-07,AMZN,226.44,226.59,225.66,225.8,2686900
2023-09-08,AMZN,225.09,226.61,224.19,225.28,3864715
2023-09-11,AMZN,225.59,226.73,224.01,224.04,4956692
2023-09-12,AMZN,224.58,225.75,222.76,225.3,1551012
2023-09-13,AMZN,225.31,225.74,224.41,225.16,3972572
2023-09-14,AMZN,224.89,226.26,223.55,223.95,2883602
2023-09-15,AMZN,224.63,226.32,223.58,224.37,4722151
2023-09-18,AMZN,224.4,225.65,224.37,224.6,4876829
2023-09-19,AMZN,224.46,225.89,222.7,225.74,4171952
2023-09-20,AMZN,227.27,228.79,225.48,225.79,3495364
2023-09-21,AMZN,227.12,228.33,226.21,226.92,3012546
2023-09-22,AMZN,226.24,226.52,225.46,226.15,4242494
2023-09-25,AMZN,225.68,226.85,224.95,226.12,2132150
2023-09-26,AMZN,226.47,228.18,224.97,227.19,3871996
2023-09-27,AMZN,226.29,227.89,225.74,226.32,2193080
2023-09-28,AMZN,225.83,226.05,224.9,225.5,2274226
2023-09-29,AMZN,225.89,226.85,224.11,226.84,2239270
2023-10-02,AMZN,227.84,228.37,226.88,227.31,4821860
2023-10-03,AMZN,228.36,228.66,227.99,228.05,1235252
2023-10-04,AMZN,229.33,231.21,229.02,230.78,3775293
2023-10-05,AMZN,231.08,232.43,229.67,229.85,4200888
2023-10-06,AMZN,230.35,231.9,228.55,229.47,1911964
2023-10-09,AMZN,230.58,231.21,229.37,229.87,2003714
2023-10-10,AMZN,230.32,232.28,230.21,230.52,1762804
2023-10-11,AMZN,229.22,230.89,228.6,230.65,2482035
2023-10-12,AMZN,230.73,230.79,230.1,230.19,1480626
2023-10-13,AMZN,229.82,231.68,229.26,230.14,4838529
2023-10-16,AMZN,230.75,232.23,230.7,231.73,1434605
2023-10-17,AMZN,229.87,231.39,229.59,230.12,2385864
2023-10-18,AMZN,230.07,231.58,229.25,231.0,3698044
2023-10-19,AMZN,230.45,230.68,229.59,230.57,1416288
2023-10-20,AMZN,231.45,232.45,231.12,231.33,4931893
2023-10-23,AMZN,230.91,231.79,228.99,230.17,3916448
2023-10-24,AMZN,229.45,230.48,227.48,228.91,2799713
2023-10-25,AMZN,227.54,228.85,227.53,228.42,2216366
2023-10-26,AMZN,228.32,230.05,226.35,229.5,4066541
2023-10-27,AMZN,228.35,229.54,227.73,228.72,3997354
2023-10-30,AMZN,228.71,229.94,227.03,227.43,1447701
2023-10-31,AMZN,229.07,229.87,227.19,227.45,1611763
2023-11-01,AMZN,227.93,228.77,227.21,228.04,3612570
2023-11-02,AMZN,227.55,229.36,227.04,227.86,4454324
2023-11-03,AMZN,228.83,230.46,227.36,229.26,3001308
2023-11-06,AMZN,229.52,229.76,229.26,229.53,3894099
2023-11-07,AMZN,230.89,232.76,230.69,232.48,2159430
2023-11-08,AMZN,232.36,232.65,230.45,230.81,3303913
2023-11-09,AMZN,231.59,232.56,231.12,231.16,2451110
2023-11-10,AMZN,230.92,231.3,228.95,230.93,3645286
2023-11-13,AMZN,230.07,231.0,228.7,229.61,3898175
2023-11-14,AMZN,230.17,230.56,228.58,229.72,1464615
2023-11-15,AMZN,230.07,231.12,229.56,230.17,3413638
2023-11-16,AMZN,227.82,229.67,227.58,228.65,2425173
2023-11-17,AMZN,228.13,228.65,226.81,227.55,2129271
2023-11-20,AMZN,226.77,227.84,225.01,225.64,3070840
2023-11-21,AMZN,225.13,225.83,224.7,225.44,4678846
2023-11-22,AMZN,225.01,226.26,224.21,224.47,1700232
2023-11-23,AMZN,224.87,226.0,224.17,225.37,3654366
2023-11-24,AMZN,226.49,227.73,224.76,226.91,4781633
2023-11-27,AMZN,226.87,227.88,226.0,227.87,3597055
2023-11-28,AMZN,227.84,227.93,226.14,227.44,1506622
2023-11-29,AMZN,229.02,230.73,229.01,229.46,1545660
2023-11-30,AMZN,229.13,230.24,228.41,229.54,1563305
2023-12-01,AMZN,230.31,231.25,228.38,228.89,3874671
2023-12-04,AMZN,229.43,230.3,228.73,230.11,1464002
2023-12-05,AMZN,230.5,231.93,229.17,231.53,2278640
2023-12-06,AMZN,232.04,232.76,230.16,230.35,3169111
2023-12-07,AMZN,229.53,230.73,229.29,230.6,1706947
2023-12-08,AMZN,231.13,233.01,230.88,231.5,4571419
2023-12-11,AMZN,229.76,230.76,228.19,229.73,3982136
2023-12-12,AMZN,229.54,231.53,227.93,230.19,1894213
2023-12-13,AMZN,229.0,230.58,227.41,228.42,1383429
2023-12-14,AMZN,227.99,229.04,227.02,228.74,4121798
2023-12-15,AMZN,228.16,228.9,227.84,228.04,1800127
2023-12-18,AMZN,226.19,227.46,224.23,225.11,1261974
2023-12-19,AMZN,225.71,226.89,225.33,226.54,2647233
2023-12-20,AMZN,227.31,228.91,226.83,228.5,1833780
2023-12-21,AMZN,227.02,228.89,226.14,226.16,3318068
2023-12-22,AMZN,225.72,225.86,223.81,225.72,3785571
2023-12-25,AMZN,225.1,225.13,224.05,225.06,2808348
2023-12-26,AMZN,226.43,227.78,225.81,226.8,2076890
2023-12-27,AMZN,228.27,229.56,227.77,228.7,3246729
2023-12-28,AMZN,229.22,229.44,227.74,229.33,4714430
2023-12-29,AMZN,226.96,228.21,226.52,226.75,2160437
